timestamp,voltage,current,temperature
2025-06-18T22:26:22.449419,0.7,-0.0,33.8
2025-06-18T22:26:32.794779,0.72,0.0,33.8
2025-06-18T22:26:43.107327,0.69,0.0,33.8
2025-06-18T22:26:53.477626,0.72,-0.0,33.8
2025-06-18T22:27:03.816738,0.63,0.0,33.8
2025-06-18T22:27:14.118642,0.64,-0.0,33.8
2025-06-18T22:27:24.659281,0.64,0.0,33.8
2025-06-18T22:27:34.845847,0.67,-0.001,33.8
2025-06-18T22:27:45.037611,0.6,0.0,33.8
2025-06-18T22:27:55.144045,0.5,-0.0,33.8
2025-06-18T22:28:05.240031,0.6,0.0,33.8
2025-06-18T22:28:15.404454,0.55,0.0,34.0
2025-06-18T22:28:25.636119,0.6,-0.0,34.2
2025-06-18T22:28:35.758025,0.56,0.0,34.0
2025-06-18T22:28:45.911234,0.7,0.0,33.8
2025-06-18T22:28:56.014996,0.58,-0.0,33.8
2025-06-18T22:29:06.392357,0.52,0.0,33.8
2025-06-18T22:29:16.495927,0.57,0.0,33.8
2025-06-18T22:29:26.667556,0.54,0.0,33.8
2025-06-18T22:29:36.915517,0.7,-0.0,33.8
2025-06-18T22:29:47.146376,0.52,0.0,33.8
2025-06-18T22:29:57.592323,0.52,0.0,33.8
2025-06-18T22:30:08.053633,0.53,0.0,34.2
2025-06-18T22:30:18.159784,0.62,0.0,33.8
2025-06-18T22:30:28.310912,0.57,-0.0,33.8
2025-06-18T22:30:38.756750,0.72,0.0,33.8
2025-06-18T22:30:49.710562,0.57,0.0,33.8
2025-06-18T22:31:00.056426,0.58,-0.0,33.8
2025-06-18T22:31:10.599700,0.55,-0.0,33.8
2025-06-18T22:31:21.249095,0.63,0.0,33.8
2025-06-18T22:31:31.456721,0.55,0.0,33.8
2025-06-18T22:31:58.011622,0.73,0.0,33.8
2025-06-18T22:32:08.457119,0.7,0.0,33.8
2025-06-18T22:32:18.902867,0.57,-0.0,33.8
2025-06-18T22:32:29.195090,0.72,-0.0,33.8
2025-06-18T22:32:39.382338,0.57,0.0,33.8
2025-06-18T22:32:50.132050,0.61,-0.0,33.8
2025-06-18T22:33:00.683327,0.59,-0.0,33.8
2025-06-18T22:33:11.127190,0.72,0.0,33.8
2025-06-18T22:33:21.576781,0.6,-0.0,33.8
2025-06-18T22:33:31.812737,0.69,-0.0,33.8
2025-06-18T22:33:42.100646,0.72,-0.0,33.8
2025-06-18T22:33:52.701357,0.58,-0.0,33.8
2025-06-18T22:34:02.961594,0.72,-0.0,33.8
2025-06-18T22:34:13.467277,0.3,0.0,33.8
2025-06-18T22:34:24.034777,0.39,0.0,33.8
2025-06-18T22:34:34.276014,0.55,0.0,33.8
2025-06-18T22:34:44.515996,0.67,-0.0,33.8
2025-06-18T22:34:54.615168,0.59,0.0,33.8
2025-06-18T22:35:05.201058,0.59,0.0,33.8
2025-06-18T22:35:15.644283,0.56,0.0,33.8
2025-06-18T22:35:25.884694,0.62,0.0,33.8
2025-06-18T22:35:36.534147,0.68,-0.0,33.8
2025-06-18T22:35:46.873877,0.54,0.0,33.8
2025-06-18T22:35:57.628407,0.62,0.0,33.8
2025-06-18T22:36:08.073332,0.57,0.0,33.8
2025-06-18T22:36:18.821728,0.56,0.0,33.8
2025-06-18T22:36:29.372725,0.54,-0.0,33.8
2025-06-18T22:36:39.612580,0.68,0.0,33.8
2025-06-18T22:36:50.262192,0.72,0.0,33.8
2025-06-18T22:37:00.707130,0.72,-0.0,33.8
2025-06-18T22:37:11.250658,0.54,0.0,33.8
2025-06-18T22:37:22.005488,0.7,0.0,33.8
2025-06-18T22:37:32.656716,0.67,-0.0,33.8
2025-06-18T22:37:43.305162,0.72,0.0,33.8
2025-06-18T22:37:53.754206,0.54,0.0,33.8
2025-06-18T22:38:03.878659,0.57,0.0,33.8
2025-06-18T22:38:14.434382,0.72,0.0,33.8
2025-06-18T22:38:24.627577,0.56,-0.0,33.8
2025-06-18T22:38:35.014236,0.62,0.0,33.8
2025-06-18T22:38:45.458670,0.72,-0.0,33.8
2025-06-18T22:38:56.529893,0.54,0.0,33.8
2025-06-18T22:39:07.104429,0.7,0.0,33.8
2025-06-18T22:39:17.306797,0.58,0.0,33.8
2025-06-18T22:39:27.960935,0.57,-0.0,33.8
2025-06-18T22:39:38.295943,0.72,0.0,33.8
2025-06-18T22:39:49.051098,0.56,0.0,33.8
2025-06-18T22:39:59.742659,0.69,0.0,33.8
2025-06-18T22:40:09.941414,0.72,0.0,33.8
2025-06-18T22:40:20.231183,0.66,-0.0,33.8
2025-06-18T22:40:30.420038,0.73,0.0,33.8
2025-06-18T22:40:40.661307,0.6,-0.0,33.8
2025-06-18T22:40:50.948482,0.58,0.0,33.8
2025-06-18T22:41:01.140219,0.56,0.0,33.8
2025-06-18T22:41:11.593536,0.54,0.0,33.8
2025-06-18T22:41:21.825463,0.62,0.0,33.8
2025-06-18T22:41:32.065529,0.72,0.0,33.8
2025-06-18T22:41:42.304836,0.58,-0.0,33.8
2025-06-18T22:41:52.545530,0.72,0.0,33.8
2025-06-18T22:42:02.786896,0.68,0.0,33.8
2025-06-18T22:42:29.672890,0.65,-0.0,33.8
2025-06-18T22:42:40.158283,0.54,-0.0,33.8
2025-06-18T22:42:50.912451,0.7,0.0,33.8
2025-06-18T22:43:01.153213,0.56,0.0,33.8
2025-06-18T22:43:11.801453,0.54,-0.0,33.8
2025-06-18T22:43:21.909084,0.72,-0.0,33.8
2025-06-18T22:43:32.030637,0.57,0.0,33.8
2025-06-18T22:43:42.416812,0.72,0.0,33.8
2025-06-18T22:43:53.198030,3.87,0.001,33.8
2025-06-18T22:44:03.511753,4.18,0.001,33.8
2025-06-18T22:44:14.266862,3.91,0.001,33.8
2025-06-18T22:44:24.915025,3.57,0.001,33.8
2025-06-18T22:44:35.459837,3.06,0.0,33.8
2025-06-18T22:44:46.010487,0.5,0.0,33.8
2025-06-18T22:44:56.772889,4.15,0.001,33.8
2025-06-18T22:45:06.950715,4.13,0.001,33.8
2025-06-18T22:45:17.138790,0.65,0.0,33.8
2025-06-18T22:45:27.788635,0.62,0.0,33.8
2025-06-18T22:45:38.538335,4.05,0.001,33.8
2025-06-18T22:45:49.187698,3.47,0.0,33.8
2025-06-18T22:45:59.791055,0.41,0.0,33.8
2025-06-18T22:46:09.978462,0.38,-0.0,33.8
2025-06-18T22:46:20.625968,0.29,0.0,33.8
2025-06-18T22:46:31.276471,0.29,0.0,32.8
2025-06-18T22:46:41.820296,2.71,0.0,32.3
2025-06-18T22:46:52.577411,2.8,0.0,30.8
2025-06-18T22:47:03.224602,0.3,0.0,29.8
2025-06-18T22:47:13.465117,2.78,0.0,28.9
2025-06-18T22:47:24.114226,2.41,0.0,28.0
2025-06-18T22:47:34.454189,3.91,0.001,27.6
2025-06-18T22:47:44.911394,2.92,0.0,27.6
2025-06-18T22:47:55.653390,0.62,0.0,28.0
2025-06-18T22:48:06.302833,0.52,-0.0,28.9
2025-06-18T22:48:16.558601,0.69,-0.0,29.3
2025-06-18T22:48:27.025742,0.56,0.0,30.2
2025-06-18T22:48:37.533069,0.46,-0.0,30.8
2025-06-18T22:48:47.977206,0.59,0.0,31.3
2025-06-18T22:48:58.526531,0.7,-0.0,31.8
2025-06-18T22:49:08.766290,0.72,-0.0,31.8
2025-06-18T22:49:19.417112,0.72,0.0,32.3
2025-06-18T22:49:29.860652,0.69,0.0,32.8
2025-06-18T22:49:40.510655,0.56,0.0,32.8
2025-06-18T22:49:51.159536,0.58,-0.0,32.8
2025-06-18T22:50:01.818056,0.71,0.0,32.8
2025-06-18T22:50:12.355280,0.7,-0.0,33.3
2025-06-18T22:50:23.208709,0.56,0.0,33.3
2025-06-18T22:50:34.065113,0.72,0.0,33.3
2025-06-18T22:50:44.916975,0.72,0.0,33.3
2025-06-18T22:50:55.773826,0.56,0.0,33.3
2025-06-18T22:51:06.836557,0.7,0.0,33.3
2025-06-18T22:51:17.253902,0.71,0.0,33.3
2025-06-18T22:51:28.129900,0.6,0.0,33.3
2025-06-18T22:51:38.779765,0.71,0.0,33.3
2025-06-18T22:51:49.173070,0.55,0.0,33.3
2025-06-18T22:51:59.628268,0.55,-0.0,33.3
2025-06-18T22:52:10.523544,0.7,0.0,33.3
2025-06-18T22:52:21.071944,0.72,-0.0,33.3
2025-06-18T22:52:31.619452,0.58,0.0,33.3
2025-06-18T22:52:41.910158,0.63,0.0,33.3
2025-06-18T22:52:52.301980,0.63,0.0,33.3
2025-06-18T22:53:02.748983,0.55,0.0,33.3
2025-06-18T22:53:13.296088,0.55,-0.0,33.3
2025-06-18T22:53:24.064682,0.6,0.0,33.3
2025-06-18T22:53:34.900254,0.6,0.0,33.3
2025-06-18T22:53:45.857844,0.58,0.0,33.3
2025-06-18T22:53:56.734059,0.57,-0.0,33.3
2025-06-18T22:54:07.161463,0.72,0.0,33.3
2025-06-18T22:54:17.854286,0.73,-0.0,33.3
2025-06-18T22:54:28.457351,0.57,0.0,33.3
2025-06-18T22:54:38.901726,0.72,-0.0,33.3
2025-06-18T22:54:49.006779,0.7,0.0,33.3
2025-06-18T22:54:59.434008,0.6,0.0,33.3
2025-06-18T22:55:09.722162,0.68,0.0,33.3
2025-06-18T22:55:20.576842,0.73,0.0,33.3
2025-06-18T22:55:30.840148,0.65,-0.0,33.3
2025-06-18T22:55:41.365938,0.73,0.0,33.3
2025-06-18T22:55:51.912884,0.61,0.0,33.3
2025-06-18T22:56:02.609389,0.61,-0.0,33.3
2025-06-18T22:56:13.213590,0.6,0.0,33.3
2025-06-18T22:56:23.453736,0.55,0.0,33.3
2025-06-18T23:34:06.496492,0.59,0.0,33.8
2025-06-18T23:34:17.236615,0.6,0.0,33.8
2025-06-18T23:34:27.682023,0.6,0.0,33.8
2025-06-18T23:34:38.229133,0.6,-0.0,33.8
2025-06-18T23:34:48.878915,0.57,-0.0,33.8
2025-06-18T23:34:59.023684,0.75,0.0,33.8
2025-06-18T23:35:09.563382,0.56,-0.0,33.8
2025-06-18T23:35:20.594226,0.6,-0.0,33.8
2025-06-18T23:35:31.609413,0.73,-0.0,33.8
2025-06-18T23:35:42.328159,0.56,-0.0,33.8
2025-06-18T23:35:52.882121,0.58,0.0,33.8
2025-06-18T23:36:03.218520,0.74,0.0,33.8
2025-06-18T23:36:13.870589,0.74,0.0,33.8
2025-06-18T23:36:24.161185,0.57,0.0,33.8
2025-06-18T23:36:34.350905,0.73,-0.0,33.8
2025-06-18T23:36:44.794770,0.76,-0.0,33.8
2025-06-18T23:36:55.343108,0.64,0.0,33.8
2025-06-18T23:37:05.787162,0.65,0.0,33.8
2025-06-18T23:37:16.335241,0.57,0.0,33.8
2025-06-18T23:37:26.575258,0.74,0.0,33.8
2025-06-18T23:37:47.705325,0.74,0.0,33.8
2025-06-18T23:37:53.403383,0.58,-0.0,33.8
2025-06-18T23:37:58.933571,0.57,-0.0,33.8
2025-06-18T23:38:04.034276,0.62,-0.0,33.8
2025-06-18T23:38:09.377304,0.65,0.0,33.8
2025-06-18T23:38:14.907210,0.64,-0.0,33.8
2025-06-18T23:38:20.436052,0.59,-0.0,33.8
2025-06-18T23:38:25.865211,0.75,0.0,33.8
2025-06-18T23:38:31.497610,0.67,0.0,33.8
2025-06-18T23:38:37.329878,0.72,0.0,33.8
2025-06-18T23:38:42.558527,0.56,-0.0,33.8
2025-06-19T10:00:38.456529,6.25,0.002,43.5
2025-06-19T10:00:43.573911,6.25,0.001,43.5
2025-06-19T10:00:48.684677,6.25,0.001,43.5
2025-06-19T10:00:53.939181,6.26,0.002,43.5
2025-06-19T10:00:59.262365,6.25,0.001,43.5
2025-06-19T10:01:04.377715,6.25,0.001,43.5
2025-06-19T10:01:10.156270,6.24,0.002,43.5
2025-06-19T10:01:15.760411,6.24,0.002,43.5
2025-06-19T10:01:24.199786,6.24,0.001,43.5
2025-06-19T10:01:29.300803,6.22,0.002,43.9
2025-06-19T10:01:34.406004,6.22,0.002,43.9
2025-06-19T10:01:39.505582,6.21,0.002,43.9
2025-06-19T10:01:44.727466,6.2,0.002,43.9
2025-06-19T10:01:49.830790,6.19,0.001,43.9
2025-06-19T10:01:55.174841,6.19,0.001,43.9
2025-06-19T10:02:00.497956,6.19,0.001,43.9
2025-06-19T10:02:05.623952,6.18,0.002,43.9
2025-06-19T10:02:10.942333,6.19,0.002,44.4
2025-06-19T10:02:16.267046,6.18,0.002,44.4
2025-06-19T10:02:24.664687,6.18,0.001,44.4
2025-06-19T10:02:29.989906,6.18,0.001,44.4
2025-06-19T10:02:35.314810,6.17,0.002,44.8
2025-06-19T10:02:40.418102,6.18,0.002,44.6
2025-06-19T10:02:45.655923,6.18,0.002,44.4
2025-06-19T10:02:50.981127,6.18,0.001,44.8
2025-06-19T10:02:56.305288,6.18,0.002,44.8
2025-06-19T10:03:01.629798,6.18,0.002,44.4
2025-06-19T10:03:06.955947,6.18,0.002,44.8
2025-06-19T10:03:12.065019,6.18,0.002,44.4
2025-06-19T10:03:17.400245,6.18,0.001,44.4
2025-06-19T10:03:22.519151,6.19,0.001,44.4
2025-06-19T10:03:27.844343,6.2,0.001,44.4
2025-06-19T10:03:32.963111,6.2,0.002,44.4
2025-06-19T10:03:38.289080,6.2,0.001,44.4
2025-06-19T10:03:43.407222,6.2,0.001,44.3
2025-06-19T10:03:48.517217,6.2,0.002,44.0
2025-06-19T10:03:53.648028,6.19,0.002,43.9
2025-06-19T10:03:58.979898,6.19,0.002,43.9
2025-06-19T10:04:04.300333,6.19,0.002,43.9
2025-06-19T10:04:09.623182,6.2,0.001,43.5
2025-06-19T10:04:14.951040,6.2,0.001,43.1
2025-06-19T10:04:20.085200,6.21,0.001,43.0
2025-06-19T10:04:25.393274,6.22,0.001,43.0
2025-06-19T10:04:30.716618,6.21,0.001,43.0
2025-06-19T10:04:36.041275,6.21,0.001,43.0
2025-06-19T10:04:41.143784,6.2,0.002,43.0
2025-06-19T10:04:46.271293,6.2,0.002,43.5
2025-06-19T10:04:51.388661,6.2,0.002,43.5
2025-06-19T10:04:56.500256,6.2,0.002,43.5
2025-06-19T10:05:01.642764,6.2,0.002,43.5
2025-06-19T10:05:06.772182,6.18,0.001,43.5
2025-06-19T10:05:12.100134,6.18,0.002,43.5
2025-06-19T10:05:17.412781,6.18,0.001,43.7
2025-06-19T10:05:22.530762,6.18,0.002,43.5
2025-06-19T10:05:27.855659,6.18,0.002,43.5
2025-06-19T10:05:32.975054,6.18,0.002,43.5
2025-06-19T10:05:38.302766,6.18,0.001,43.5
2025-06-19T10:05:43.625067,6.19,0.001,43.5
2025-06-19T10:05:48.950932,6.19,0.002,43.5
2025-06-19T10:05:54.069833,6.19,0.001,43.9
2025-06-19T10:05:59.394722,6.18,0.002,43.9
2025-06-19T10:06:04.720280,6.18,0.001,43.9
2025-06-19T10:06:10.044439,6.17,0.001,43.9
2025-06-19T10:06:15.387946,6.17,0.002,43.9
2025-06-19T10:06:20.717131,6.18,0.002,44.2
2025-06-19T10:06:26.021736,6.18,0.001,44.4
2025-06-19T10:06:31.139907,6.19,0.002,44.4
2025-06-19T10:06:36.259445,6.19,0.001,44.4
2025-06-19T10:06:41.372890,6.19,0.002,44.4
2025-06-19T10:06:46.498412,6.18,0.001,44.4
2025-06-19T10:06:51.605749,6.18,0.002,44.4
2025-06-19T10:06:56.739919,6.18,0.001,44.4
2025-06-19T10:07:01.847229,6.17,0.002,44.7
